work_item,target,action,position,other,confidence,frequency
リヤゲートキャッチ分解曲がり直しロックボール,キャッチ,直し,,リヤゲート分解曲がりロックボール,80,1
スプリング取り換え加工,,加工,,スプリング取り換え,40,1
ハンドル折損修正取付溶接,ハンドル,溶接,,折損修正取付,80,1
キャブフロントステイ左右脱着,,脱着,左,キャブフロントステイ右,60,1
ショックアブソーバ左右交換,,交換,左,ショックアブソーバ右,60,1
燃料タンクバンド1本切断取替,タンク,取替,,燃料バンド1本切断,80,1
コンプレッサー排気管製作,,製作,,コンプレッサー排気管,40,1
左右フロントリーフバンド折損修正溶接,,溶接,左,右フロントリーフバンド折損修正,60,1
ヘッドライト交換,ライト,交換,,ヘッド,80,1
左ステップブラケット脱着修正,ステップ,脱着,左,ブラケット修正,100,1
右サイドフラッシャー脱着ボルト取替加工,,脱着,右,サイドフラッシャーボルト取替加工,60,1
ステイ取付加工溶接,,溶接,,ステイ取付加工,40,1
リヤナンバーブラケット鈑金,ブラケット,鈑金,,リヤナンバー,80,1
折損ボルト取替,,取替,,折損ボルト,40,1
可動リヤバンパーシリンダー応急取付溶接,バンパー,溶接,,可動リヤシリンダー応急取付,80,1
右ミラーアーム点検,ミラー,,右,アーム点検,60,1
マス締め,,,,,0,1
右前ウィングキャッチ,キャッチ,,右,前ウィング,60,1
キャッチ受け交換,キャッチ,交換,,受け,80,1
ウィング蝶番2番目左右2カ所破損部分補強製作取付修理,ウィング,修理,左,蝶番2番目右2カ所破損部分補強製作取付,100,1
躍場左側縞鋼板,鋼板,,左,躍場側縞,60,1
燃料タンク位置替え,タンク,,,燃料位置替え,40,1
バックプレートボルト折損修理4本,,修理,,バックプレートボルト折損4本,40,1
バンド,,,,,0,1
左右煽りドア補助装置点検調整4ヶ所,ドア,調整,左,右煽り補助装置点検4ヶ所,100,1
リッド点検,,,,,0,1
ペラシャフトプロテクター折損溶接,,溶接,,ペラシャフトプロテクター折損,40,1
パワステオイルホース２本取替,ホース,取替,,パワステオイル２本,80,1
右前ウィングキャッチ塗装,キャッチ,塗装,右,前ウィング,100,1
左右三角反射板交換,反射板,交換,左,右三角,100,1
左ブラケット修正亀裂溶接,ブラケット,溶接,左,修正亀裂,100,1
ボルト嚙み込み修理２本取替,,取替,,ボルト嚙み込み修理２本,40,1
右ウィングホース,ホース,,右,ウィング,60,1
左前ショックアブソーバー交換,,交換,左,前ショックアブソーバー,60,1
ステン枠曲がり直し,,直し,,ステン枠曲がり,40,1
テールランプ下駄2本製作取付加工,ランプ,製作,下,テール駄2本取付加工,100,1
観音扉点検,,,,,0,1
ジャンパーホース交換,ホース,交換,,ジャンパー,80,1
左キャスターストッパー切断鈑金,,切断,左,キャスターストッパー鈑金,60,1
右サイドガード脱着修正,ガード,脱着,右,サイド修正,100,1
コーナーガード脱着鈑金,ガード,脱着,,コーナー鈑金,80,1
プラットホーム前枠骨ボルト2本取替加工,,取替,前,プラットホーム枠骨ボルト2本加工,60,1
煽りキャッチ点検応急修理,キャッチ,修理,,煽り点検応急,80,1
左車高灯ベース板修理,,修理,左,車高灯ベース板,60,1
工具箱,,,,,0,1
踊場右縞鋼板,鋼板,,右,踊場縞,60,1
ジャバラパイプ,パイプ,,,ジャバラ,40,1
UDPC取り外し,,取り外し,外,UDPC取りし,60,1
腐食ボルト取外し修理,,修理,外,腐食ボルト取し,60,1
カバーナット取替加工,カバー,取替,,ナット加工,80,1
左バンパーフィニッシャー交換,バンパー,交換,左,フィニッシャー,100,1
インナーバンパー曲がり直し,バンパー,直し,インナー,曲がり,100,1
スポイラー脱着穴掘り付替え加工,,脱着,,スポイラー穴掘り付替え加工,40,1
右バックランプステイ脱着鈑金,ランプ,脱着,右,バックステイ鈑金,100,1
プラットホーム縞板脱着鈑金,,脱着,,プラットホーム縞板鈑金,40,1
嚙み込みボルト取替加工,,取替,,嚙み込みボルト加工,40,1
右前ウィングウェザーストリップゴム清掃貼り付け,ゴム,,右,前ウィングウェザーストリップ清掃貼り付け,60,1
燃料ホースコネクター取り換え加工4ヶ所,ホース,加工,,燃料コネクター取り換え4ヶ所,80,1
ホース２本引替,ホース,,,２本引替,40,1
コールゲートパネル応急処置,パネル,,,コールゲート応急処置,40,1
左煽りドア前側コーナーポスト取り換え加工,ドア,加工,左,煽り前側コーナーポスト取り換え,100,1
右ウィングセンターキャッチ脱着曲がり修正,キャッチ,脱着,右,ウィングセンター曲がり修正,100,1
フロントナンバー脱着,,脱着,フロント,ナンバー,60,1
バンパーアンダーグリル脱着グロメット取替,バンパー,脱着,,アンダーグリルグロメット取替,80,1
アッパーグリル交換,グリル,交換,アッパー,,100,1
2階左右フロアー可動パネル蝶番折損修正溶接2ヵ所,パネル,溶接,左,2階右フロアー可動蝶番折損修正2ヵ所,100,1
右泥除けステンステイ折損溶接,,溶接,右,泥除けステンステイ折損,60,1
左テールランプステイ脱着鈑金,ランプ,脱着,左,テールステイ鈑金,100,1
バンパーステイ脱着鈑金,バンパー,脱着,,ステイ鈑金,80,1
クロスメンバー亀裂三カ所補強切断溶接仕上げ,メンバー,溶接,上,クロス亀裂三カ所補強切断仕げ,100,1
カプラースイッチ取付ブラケット加工,ブラケット,加工,,カプラースイッチ取付,80,1
アウトリガー左右,,,左,アウトリガー右,20,1
突っ張りステー交換,ステー,交換,,突っ張り,80,1
取り付け部鈑金,,取り付け,,部鈑金,40,1
サンドシュー付替え加工,,加工,,サンドシュー付替え,40,1
ポールガイド取替加工4ヶ所,,取替,,ポールガイド加工4ヶ所,40,1
キャスターストッパー変形切断,,切断,,キャスターストッパー変形,40,1
ウィングシリンダーオイル漏れ点検（左後ろホース破損あり）,ホース,,左,ウィングシリンダーオイル漏れ点検（後ろ破損あり）,60,1
右ウィングコールゲートパネル5枚張替加工,パネル,加工,右,ウィングコールゲート5枚張替,100,1
支柱4本曲がり直し,,直し,,支柱4本曲がり,40,1
ドライバーシートASSY取替ボルト折れ込み修理,シート,取替,,ドライバーASSYボルト折れ込み修理,80,1
左アウトリガースプリング取り換え,,,左,アウトリガースプリング取り換え,20,1
カプラーガイド取り換え,,,,,0,1
サブタンク燃料抜き取り,タンク,,,サブ燃料抜き取り,40,1
左右ファーストステップロアカバー,ステップ,,左,右ファーストロアカバー,60,1
リヤフラッシャーASSY取替,,取替,,リヤフラッシャーASSY,40,1
ロアカバー,カバー,,ロア,,60,1
フロントキャブサスマウントリンク脱着リンクブッシュ嚙み込み取外し交換,,脱着,外,フロントキャブサスマウントリンクリンクブッシュ嚙み込み取し交換,60,1
メイン燃料タンクホース延長サブタンク付替え加工,ホース,加工,,メイン燃料タンク延長サブタンク付替え,80,1
リヤバンパー折損鈑金修理,バンパー,修理,,リヤ折損鈑金,80,1
タンクバンドマス締め,タンク,,,バンドマス締め,40,1
アドブルーキャップ分解取替加工,,取替,,アドブルーキャップ分解加工,40,1
右キャブフェンダー回り応急鈑金修理,フェンダー,修理,右,キャブ回り応急鈑金,100,1
マッドガード及びステイ取替鈑金加工,ガード,取替,,マッド及びステイ鈑金加工,80,1
タイヤハウスカバー取替加工,タイヤ,取替,,ハウスカバー加工,80,1
リンクブッシュ前後切断取替加工,,取替,前,リンクブッシュ後切断加工,60,1
センターシート張替加工,シート,加工,センター,張替,100,1
フラッシャー取替,,取替,,フラッシャー,40,1
フロンバンパー脱着,バンパー,脱着,,フロン,80,1
左右フォグランプステイ取り外し,ランプ,取り外し,左,右フォグステイ,100,1
ガードバンパーボルトワッシャー4枚製作取付,バンパー,製作,,ガードボルトワッシャー4枚取付,80,1
センタースロットル,,,センター,スロットル,20,1
レール鈑金加工,レール,加工,,鈑金,80,1
工場内清掃代行,,,内,工場清掃代行,20,1
プラットホームブッシュ張替加工,,加工,,プラットホームブッシュ張替,40,1
左右大型反射板取替(傘リベット8本込み）,反射板,取替,左,右大型(傘リベット8本込み）,100,1
右後ろシリンダーピン折れ込み取替加工,,取替,右,後ろシリンダーピン折れ込み加工,60,1
蝶番点検,,,,,0,1
ボデー左前ドアー脱着鈑金,ドア,脱着,左,ボデー前ー鈑金,100,1
コーナーポスト切断脱着鈑金,,脱着,,コーナーポスト切断鈑金,40,1
クロスメンバー亀裂2ヵ所カット溶接,メンバー,溶接,,クロス亀裂2ヵ所カット,80,1
左ウィングキャッチ受け鈑金,キャッチ,鈑金,左,ウィング受け,100,1
シート1部脱着リベット打ち替え加工,シート,脱着,,1部リベット打ち替え加工,80,1
左右ドアウェザーストリップゴム取替,ドア,取替,左,右ウェザーストリップゴム,100,1
