work_item,target,action,position,other,confidence,frequency
左右ウィング前後4ヶ所ウェザーストリップゴム清掃貼り付け修理,ゴム,修理,左,右ウィング前後4ヶ所ウェザーストリップ清掃貼り付け,100,1
燃料ホース応急引替え,ホース,,,燃料応急引替え,40,1
タイコマフラーカバー脱着,カバー,脱着,,タイコマフラー,80,1
NOXセンサー脱着,センサー,脱着,,NOX,80,1
折れ込みボルト2本修理,,修理,,折れ込みボルト2本,40,1
ステップ,ステップ,,,,40,1
エプロンゴム取替え,ゴム,取替,,エプロンえ,80,1
ステー取り付け部修正,ステー,取り付け,,部修正,80,1
バンパーカバー,バンパー,,,カバー,40,1
エンドカバー取替え,カバー,取替,,エンドえ,80,1
左リヤショックアブソーバー取替,,取替,左,リヤショックアブソーバー,60,1
フレーム間清掃,,,,,0,1
左右バックランプ2ヶ交換,ランプ,交換,左,右バック2ヶ,100,1
アウトリガーハンドル掛け製作取付,ハンドル,製作,,アウトリガー掛け取付,80,1
鳥居穴あき応急鉄板張り加工,,加工,,鳥居穴あき応急鉄板張り,40,1
サイドバンパーリベット打ち替え,バンパー,,サイド,リベット打ち替え,60,1
ホース2本交換,ホース,交換,,2本,80,1
右煽りドア中板修正リベット打ち替え,ドア,修正,右,煽り中板リベット打ち替え,100,1
ラッシングレール脱着曲がり直し,レール,脱着,,ラッシング曲がり直し,80,1
煽りドアリベット打ち替え,ドア,,,煽りリベット打ち替え,40,1
ウィング左後ろシリンダー交換,ウィング,交換,左,後ろシリンダー,100,1
ウィングルーフ応急雨漏れ修理（部品代金込み）,ウィング,修理,,ルーフ応急雨漏れ（部品代金込み）,80,1
左テールランプASSY交換,ランプ,交換,左,テールASSY,100,1
左後ろスケット交換,,交換,左,後ろスケット,60,1
左右スケット脱着入替4ヶ所,,脱着,左,右スケット入替4ヶ所,60,1
左右フェンダー脱着4ヶ所,フェンダー,脱着,左,右4ヶ所,100,1
スケット応急修理1ヶ,,修理,,スケット応急1ヶ,40,1
左右メンバーボルト8本切断取替加工,メンバー,取替,左,右ボルト8本切断加工,100,1
エアーバルブ取替,,取替,,エアーバルブ,40,1
右後ろウィングキャッチ,キャッチ,,右,後ろウィング,60,1
右前キャッチ受け取替,キャッチ,取替,右,前受け,100,1
ホイールカバー8枚脱着,ホイール,脱着,,カバー8枚,80,1
左右ウィング前後4ヶ所蝶番ピン取替加工,ウィング,取替,左,右前後4ヶ所蝶番ピン加工,100,1
左後ろテールランプ防振ゴム３ヶ所取替加工,ランプ,取替,左,後ろテール防振ゴム３ヶ所加工,100,1
左後ろスケット修理,,修理,左,後ろスケット,60,1
カプラーロックスイッチ加工,,加工,,カプラーロックスイッチ,40,1
コボレーンシート補修,シート,補修,,コボレーン,80,1
フレーム亀裂7カ所表裏カット溶接,,溶接,,フレーム亀裂7カ所表裏カット,40,1
工具箱ステー折損修正溶接,ステー,溶接,,工具箱折損修正,80,1
観音扉コンパネブラケットリベット留め加工,ブラケット,加工,,観音扉コンパネリベット留め,80,1
ナンバープレートボルト取付ボルト取外し,,取付,外,ナンバープレートボルトボルト取し,60,1
ナンバープレート取付ボルト取外し,,取付,外,ナンバープレートボルト取し,60,1
フレームメンバー2本折損部11カ所補強取付加工溶接,メンバー,溶接,,フレーム2本折損部11カ所補強取付加工,80,1
左煽りドア捻じれ修理,ドア,修理,左,煽り捻じれ,100,1
中柱脱着曲がり直し鈑金,,脱着,,中柱曲がり直し鈑金,40,1
差し込み口修正,,修正,,差し込み口,40,1
工具箱ステー折損溶接,ステー,溶接,,工具箱折損,80,1
導風板脱着作業,,脱着,,導風板作業,40,1
右ウィング前後ウェザーストリップゴム清掃貼り付け修理2カ所,ゴム,修理,右,ウィング前後ウェザーストリップ清掃貼り付け2カ所,100,1
ブレーキホース交換,ホース,交換,,ブレーキ,80,1
左リヤ作業灯ステイ脱着折損補強取付ステン溶接,,脱着,左,リヤ作業灯ステイ折損補強取付ステン溶接,60,1
ウィング左右前後4ヶ所ウェザーストリップゴム貼替加工,ゴム,加工,左,ウィング右前後4ヶ所ウェザーストリップ貼替,100,1
右テールランプステイステン溶接,ランプ,溶接,右,テールステイステン,100,1
テールパイプバンド脱着折損修正溶接,パイプ,脱着,,テールバンド折損修正溶接,80,1
リヤ泥除けゴム取替加工4枚,ゴム,取替,,リヤ泥除け加工4枚,80,1
ステン振れ止め修正,,修正,,ステン振れ止め,40,1
左煽りドア交換･スケット付替え加工,ドア,交換,左,煽り･スケット付替え加工,100,1
リヤゲート締めフック左右4ヶ所リターンスプリング取替,,取替,左,リヤゲート締めフック右4ヶ所リターンスプリング,60,1
ライニング14枚張替,,張替,,ライニング14枚,40,1
左右キャスターストッパー止めボルトマス締め加工,,加工,左,右キャスターストッパー止めボルトマス締め,60,1
ホースバンド交換,ホース,交換,,バンド,80,1
ブロックドリル,,,,,0,1
工具箱ブラケット台車設計製作塗装一式,ブラケット,製作,,工具箱台車設計塗装一式,80,1
左フックピン応急修理,,修理,左,フックピン応急,60,1
キャブサスベローズ交換2個,,交換,,キャブサスベローズ2個,40,1
右ミラーアーム交換,ミラー,交換,右,アーム,100,1
高速ミラー付替え,ミラー,付替,,高速え,80,1
左煽りドア取替,ドア,取替,左,煽り,100,1
スケット付替え加工,,加工,,スケット付替え,40,1
左煽りドアセイコーラック取替,ドア,取替,左,煽りセイコーラック,100,1
工具箱コーキング処理,,,,,0,1
煽りドアスケット点検調整,ドア,調整,,煽りスケット点検,80,1
エアダクト脱着,,脱着,,エアダクト,40,1
インシュレーター交換,,交換,,インシュレーター,40,1
ホイールカバー4ヶ所脱着,ホイール,脱着,,カバー4ヶ所,80,1
エキゾーストブレーキシャッター左右交換,,交換,左,エキゾーストブレーキシャッター右,60,1
三角リフレクター取替え,,取替,,三角リフレクターえ,40,1
右ツイストロックピン折損修理,,修理,右,ツイストロックピン折損,60,1
左後ろ煽りドア補助装置取替,ドア,取替,左,後ろ煽り補助装置,100,1
右後ろ煽りドア補助装置アーム脱着折損修理,ドア,脱着,右,後ろ煽り補助装置アーム折損修理,100,1
大型反射板左右交換,反射板,交換,左,大型右,100,1
燃料タンクバンド1本応急修理,タンク,修理,,燃料バンド1本応急,80,1
右後ろ泥除け振れ止め折損ステン溶接,,溶接,右,後ろ泥除け振れ止め折損ステン,60,1
右ウィングガスケット交換,ウィング,交換,右,ガスケット,100,1
ガゼットボルト取替加工,,取替,,ガゼットボルト加工,40,1
右フィニッシャー脱着,フィニッシャー,脱着,右,,100,1
右フラッシャー取替え,,取替,右,フラッシャーえ,60,1
右ライト取り付け部修正,ライト,取り付け,右,部修正,100,1
高速ミラー取り外し,ミラー,取り外し,外,高速取りし,100,1
右コンテナロックブラケット切断曲がり直し,ブラケット,切断,右,コンテナロック曲がり直し,100,1
補強この字曲げ取付加工溶接,,溶接,,補強この字曲げ取付加工,40,1
左ウィングガスケット交換,ウィング,交換,左,ガスケット,100,1
テールランプレンズ交換,ランプ,交換,,テールレンズ,80,1
左右キャスターストッパー取付加工溶接,,溶接,左,右キャスターストッパー取付加工,60,1
サイドミラー交換,ミラー,交換,サイド,,100,1
ナンバープレートステイ交換,,交換,,ナンバープレートステイ,40,1
前ステイ脱着折損修理,,脱着,前,ステイ折損修理,60,1
右サイドガードステイ折損補強溶接修理,ガード,修理,右,サイドステイ折損補強溶接,100,1
煽りドア補助装置点検調整4ヶ所,ドア,調整,,煽り補助装置点検4ヶ所,80,1
ブレーキレンズ2個交換,,交換,,ブレーキレンズ2個,40,1
観音扉塗装,,塗装,,観音扉,40,1
エアタンクブラケット加工,ブラケット,加工,,エアタンク,80,1
ファーストステップ取替,ステップ,取替,,ファースト,80,1
煽りスケット左右4個調整,,調整,左,煽りスケット右4個,60,1
wナット2個取付,,取付,,wナット2個,40,1
左サイドバンパー脱着,バンパー,脱着,左,サイド,100,1
ダンク脱着,,脱着,,ダンク,40,1
前後左右車高灯取り外し,,取り外し,左,前後右車高灯,60,1
左上部作業灯修正,,修正,左,上部作業灯,60,1
コボレーンスイッチステイ修理,,修理,,コボレーンスイッチステイ,40,1
ナンバープレート取付ボルト折れ込み修理,,修理,,ナンバープレート取付ボルト折れ込み,40,1
左右ジャバラパイプ取替,パイプ,取替,左,右ジャバラ,100,1
右バス型サイドガード脱着,ガード,脱着,右,バス型サイド,100,1
折損ステイ2本取付溶接,,溶接,,折損ステイ2本取付,40,1
リヤステイ補強取付溶接,,溶接,,リヤステイ補強取付,40,1
リヤナンバー灯折れ込み修理電球交換,,交換,,リヤナンバー灯折れ込み修理電球,40,1
