id,invoice_id,line_no,sub_no,raw_label_part,action,target,position,raw_label,unit_price,quantity,amount,other,set_name,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at
930,22071642-1,3,1,左ドアパネルASSY調整 取替え・バイザーアウターハンドル取替・建付け・ドアフラッシャー取替,調整・取替,ドアパネルASSY,左,左ドアパネルASSY取替え・バイザーアウターハンドル取替・建付け調整・ドアフラッシャー取替,0,1,0,取替え・バイザーアウターハンドル取替・建付け・ドアフラッシャー取替,,false,0.95,manual_csv_import,other: 取替え・バイザーアウターハンドル取替・建付け・ドアフラッシャー取替,2025-09-16T20:22:06.979Z,
931,22071642-1,4,1,左タイヤハウスカバー取替 脱着・セカンドステップ・ステップウォール取り付け部分修正,取替・修正・脱着,タイヤハウスカバー,左,左タイヤハウスカバー脱着・セカンドステップ取替・ステップウォール取替取り付け部分修正,0,1,0,脱着・セカンドステップ・ステップウォール取り付け部分修正,,false,0.95,manual_csv_import,other: 脱着・セカンドステップ・ステップウォール取り付け部分修正,2025-09-16T20:22:06.979Z,
932,22071642-1,5,1,左ピラー引出し 修正,引出し・修正,ピラー,左,左ピラー引出し修正,10000,1,10000,修正,,false,0.95,manual_csv_import,other: 修正,2025-09-16T20:22:06.979Z,
933,22071643-1,1,1,外ポンプユニット修正 ・ボルト焼き付き・取りし・ネジ山,修正,ポンプユニット,外,ポンプユニット・ボルト焼き付き・取り外し・ネジ山修正,0,1,0,・ボルト焼き付き・取りし・ネジ山,,false,0.95,manual_csv_import,other: ・ボルト焼き付き・取りし・ネジ山,2025-09-16T20:22:06.979Z,
934,22071644-1,1,1,外プラットホーム縞板修正 全面取りし・焼き付きボルト取りし・全面ネジ山,修正,プラットホーム縞板,外,プラットホーム縞板全面取り外し・焼き付きボルト取り外し・全面ネジ山修正,0,1,0,全面取りし・焼き付きボルト取りし・全面ネジ山,,false,0.95,manual_csv_import,other: 全面取りし・焼き付きボルト取りし・全面ネジ山,2025-09-16T20:22:06.979Z,
935,22071644-1,1,1,ナット切断 破損部取付溶接・錆止め塗装,切断・取付・溶接,ナット,,ナット側破損部切断ナット取付溶接・錆止め塗装,0,1,0,破損部取付溶接・錆止め塗装,,false,0.95,manual_csv_import,other: 破損部取付溶接・錆止め塗装,2025-09-16T20:22:06.979Z,
936,22071645-1,1,1,外ターボチャージャースタッドボルト取外し 折れ込みネジ山修正,取外し・修正,ターボチャージャースタッドボルト,外,ターボチャージャースタッドボルト折れ込み取外しネジ山修正,6000,1,6000,折れ込みネジ山修正,,false,0.95,manual_csv_import,other: 折れ込みネジ山修正,2025-09-16T20:22:06.979Z,
937,22071646-1,1,1,左右エアタンク製作 リヤブラケット右脱着亀裂溶接・右ブラケット補強材取付溶接・塗装,製作・補強・取付,エアタンク,左右,リヤエアタンクブラケット左右脱着亀裂溶接・右ブラケット補強材製作取付溶接・塗装,0,1,0,リヤブラケット右脱着亀裂溶接・右ブラケット補強材取付溶接・塗装,,false,0.95,manual_csv_import,other: リヤブラケット右脱着亀裂溶接・右ブラケット補強材取付溶接・塗装,2025-09-16T20:22:06.979Z,
938,22071647-1,1,1,外ボルト折れ込み取外し センサー・ネジ山修正,取外し・修正,ボルト折れ込み,外,センサーボルト折れ込み取外し・ネジ山修正,0,1,0,センサー・ネジ山修正,,false,0.95,manual_csv_import,other: センサー・ネジ山修正,2025-09-16T20:22:06.979Z,
939,22071648-1,1,1,タンクバンド取替 燃料２本,取替,タンクバンド,,燃料タンクバンド２本取替,3500,1,3500,燃料２本,,false,0.95,manual_csv_import,other: 燃料２本,2025-09-16T20:22:06.979Z,
940,22071649-1,1,1,前床板加工 前破損部分張替,加工・張替,床板,前,床板前側破損部分張替加工,38000,1,38000,前破損部分張替,,false,0.95,manual_csv_import,other: 前破損部分張替,2025-09-16T20:22:06.979Z,
941,22071649-1,1,1,アピトン 床板2枚,,アピトン,,アピトン床板2枚,23200,1,23200,床板2枚,,false,0.95,manual_csv_import,other: 床板2枚,2025-09-16T20:22:06.979Z,
942,22071649-1,3,1,コーキング材1本,,,,コーキング材1本,1200,1,1200,コーキング材1本,,false,0.95,manual_csv_import,other: コーキング材1本,2025-09-16T20:22:06.979Z,
943,22071650-1,1,1,外プラットホーム縞板取外し 脱着・ボルト折れ込み・ネジ山修正,取外し・修正・脱着,プラットホーム縞板,外,プラットホーム縞板脱着・ボルト折れ込み取外し・ネジ山修正,0,1,0,脱着・ボルト折れ込み・ネジ山修正,,false,0.95,manual_csv_import,other: 脱着・ボルト折れ込み・ネジ山修正,2025-09-16T20:22:06.979Z,
944,22071650-1,1,1,ナット切断 破損部・取付加工溶接,切断・取付・加工,ナット,,ナット側破損部切断・ナット取付加工溶接,0,1,0,破損部・取付加工溶接,,false,0.95,manual_csv_import,other: 破損部・取付加工溶接,2025-09-16T20:22:06.979Z,
945,22071651-1,1,1,下ステー製作 インターロックスイッチ脱着・駄穴掘り取付加工,製作・取付・脱着,ステー,下,インターロックスイッチステー脱着・下駄製作穴掘り取付加工,0,1,0,インターロックスイッチ脱着・駄穴掘り取付加工,,false,0.95,manual_csv_import,other: インターロックスイッチ脱着・駄穴掘り取付加工,2025-09-16T20:22:06.979Z,
946,22071652-1,1,1,荷台ボルト修正 内架台止め,修正,ボルト,荷台,荷台内架台修正ボルト止め,18000,1,18000,内架台止め,,false,0.95,manual_csv_import,other: 内架台止め,2025-09-16T20:22:06.979Z,
947,22071653-1,1,1,右リフレクターステー製作 三角切替溶接・リフレクターブラケット・三角リフレクター取付・丸形リフレクター貼付・作業部塗装,製作・取付・切替,リフレクターステー,右,右三角リフレクターステー製作切替溶接・リフレクターブラケット・三角リフレクター取付・丸形リフレクター貼付・作業部塗装,0,1,0,三角切替溶接・リフレクターブラケット・三角リフレクター取付・丸形リフレクター貼付・作業部塗装,,false,0.95,manual_csv_import,other: 三角切替溶接・リフレクターブラケット・三角リフレクター取付・丸形リフレクター貼付・作業部塗装,2025-09-16T20:22:06.979Z,
948,22071653-1,1,1,丸形リフレクター1枚（込み） 8ミリボルトASSY2本・5ミリボルトASSY2本・,,丸形リフレクター1枚（込み）,,8ミリボルトASSY2本・5ミリボルトASSY2本・丸形リフレクター1枚（込み）,0,1,0,8ミリボルトASSY2本・5ミリボルトASSY2本・,,false,0.95,manual_csv_import,other: 8ミリボルトASSY2本・5ミリボルトASSY2本・,2025-09-16T20:22:06.979Z,
949,22071654-1,1,1,左リベット切断 後ろスケット取替・溶接部付け替え溶接6ミリ2本穴掘り追加加工,切断・取替・加工,リベット,左,左後ろスケット取替・溶接部切断付け替え溶接6ミリリベット2本穴掘り追加加工,0,1,0,後ろスケット取替・溶接部付け替え溶接6ミリ2本穴掘り追加加工,,false,0.95,manual_csv_import,other: 後ろスケット取替・溶接部付け替え溶接6ミリ2本穴掘り追加加工,2025-09-16T20:22:06.979Z,
950,22071655-1,1,1,左サイドガード溶接 左折損,溶接,サイドガード,左,左サイドガード折損溶接,3000,1,3000,左折損,,false,0.95,manual_csv_import,other: 左折損,2025-09-16T20:22:06.979Z,
951,22071655-2,1,1,左サイドガード溶接 左折損,溶接,サイドガード,左,左サイドガード折損溶接,3000,1,3000,左折損,,false,0.95,manual_csv_import,other: 左折損,2025-09-16T20:22:06.979Z,
952,22071656-1,1,1,右プレート切断 ウィングロック取替・嚙み込みボルト取替,切断・取替,プレート,右,右ウィングロックプレート取替・嚙み込みボルト切断取替,0,1,0,ウィングロック取替・嚙み込みボルト取替,,false,0.95,manual_csv_import,other: ウィングロック取替・嚙み込みボルト取替,2025-09-16T20:22:06.979Z,
953,22071657-1,1,1,燃料タンク脱着,脱着,燃料タンク,,燃料タンク脱着,5000,1,5000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.979Z,
954,22071657-2,1,1,取消,,,,取消,0,1,0,取消,,false,0.95,manual_csv_import,other: 取消,2025-09-16T20:22:06.979Z,
955,22071658-1,1,1,前ロープフック加工 ボデー右前2個曲げ,加工,ロープフック,前,ボデー左右前ロープフック2個曲げ加工,4000,1,4000,ボデー右前2個曲げ,,false,0.95,manual_csv_import,other: ボデー右前2個曲げ,2025-09-16T20:22:06.979Z,
956,22071659-1,1,1,左ブラケット仕上げ ボデー滑車左側上下2ヵ所カット,仕上げ,ブラケット,左,ボデー滑車ブラケット左側上下2ヵ所コーナーカット仕上げ,6000,1,6000,ボデー滑車左側上下2ヵ所カット,,false,0.95,manual_csv_import,other: ボデー滑車左側上下2ヵ所カット,2025-09-16T20:22:06.979Z,
957,22071659-1,1,1,左ガイドレール 滑車上下2本10ミリカット仕上,,ガイドレール,左,滑車左上下ガイドレール2本10ミリカット仕上,24000,1,24000,滑車上下2本10ミリカット仕上,,false,0.95,manual_csv_import,other: 滑車上下2本10ミリカット仕上,2025-09-16T20:22:06.979Z,
958,22071659-1,3,1,前ガイドレール製作 滑車前上下延長ガイド4本,製作,ガイドレール,前,滑車ガイドレール前側上下延長ガイド製作4本,48000,1,48000,滑車前上下延長ガイド4本,,false,0.95,manual_csv_import,other: 滑車前上下延長ガイド4本,2025-09-16T20:22:06.979Z,
959,22071659-1,4,1,ミリコ 2．3の字折り曲げ材4本,,ミリコ,,2．3ミリコの字折り曲げ材4本,35200,1,35200,2．3の字折り曲げ材4本,,false,0.95,manual_csv_import,other: 2．3の字折り曲げ材4本,2025-09-16T20:22:06.979Z,
960,22071660-1,1,1,左サイドガードASSY切断 左脱着・嚙み込みボルト取替,切断・取替・脱着,サイドガードASSY,左,左サイドガードASSY脱着・嚙み込みボルト切断取替,0,1,0,左脱着・嚙み込みボルト取替,,false,0.95,manual_csv_import,other: 左脱着・嚙み込みボルト取替,2025-09-16T20:22:06.979Z,
961,22071660-1,1,1,燃料タンク取替 2個・バンド4本,取替,燃料タンク,,燃料タンク2個取替・バンド4本取替,0,1,0,2個・バンド4本,,false,0.95,manual_csv_import,other: 2個・バンド4本,2025-09-16T20:22:06.979Z,
962,22071660-1,3,1,中間中間ホース取替,取替,中間ホース,中間,中間ホース取替,3000,1,3000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.979Z,
963,22081661-1,1,1,燃料タンク脱着,脱着,燃料タンク,,燃料タンク脱着,5000,1,5000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.979Z,
964,22081661-2,1,1,燃料タンク脱着,脱着,燃料タンク,,燃料タンク脱着,5000,1,5000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.979Z,
965,22081661-3,1,1,燃料タンク脱着,脱着,燃料タンク,,燃料タンク脱着,5000,1,5000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.979Z,
966,22081662-1,1,1,中間エキゾーストパイプ切断 脱着・ボルト取替・耐熱ガード脱着ステン溶接・パイプ折損部修正ステン溶接,切断・修正・取替,エキゾーストパイプ,中間,中間エキゾーストパイプ脱着・ボルト切断取替・耐熱ガード切断脱着ステン溶接・パイプ折損部修正ステン溶接,0,1,0,脱着・ボルト取替・耐熱ガード脱着ステン溶接・パイプ折損部修正ステン溶接,,false,0.95,manual_csv_import,other: 脱着・ボルト取替・耐熱ガード脱着ステン溶接・パイプ折損部修正ステン溶接,2025-09-16T20:22:06.979Z,
967,22081663-1,1,1,右サイドバンパー補強 右折損部修正材取付溶接,補強・修正・取付,サイドバンパー,右,右サイドバンパー折損部修正補強材取付溶接,5000,1,5000,右折損部修正材取付溶接,,false,0.95,manual_csv_import,other: 右折損部修正材取付溶接,2025-09-16T20:22:06.979Z,
968,22081663-1,1,1,リヤバンパー切断 リヤ折損修正取付溶接,切断・修正・取付,バンパー,リヤ,リヤバンパー折損部切断修正取付溶接,5000,1,5000,リヤ折損修正取付溶接,,false,0.95,manual_csv_import,other: リヤ折損修正取付溶接,2025-09-16T20:22:06.979Z,
969,22081664-1,1,1,右ウィングキャッチ切断 前位置替え修正溶接,切断・修正・溶接,ウィングキャッチ,右,右前ウィングキャッチ切断位置替え修正溶接,5000,1,5000,前位置替え修正溶接,,false,0.95,manual_csv_import,other: 前位置替え修正溶接,2025-09-16T20:22:06.979Z,
970,22081665-1,1,1,クッション取替 燃料タンク脱着・ゴム貼替接着・バンド２本,取替・脱着・貼替,クッション,,燃料タンク脱着・クッションゴム貼替接着・バンド２本取替,0,1,0,燃料タンク脱着・ゴム貼替接着・バンド２本,,false,0.95,manual_csv_import,other: 燃料タンク脱着・ゴム貼替接着・バンド２本,2025-09-16T20:22:06.979Z,
971,22081666-1,1,1,前タイコマフラー切断 エキブレパイプ脱着腐食ボルト取替・脱着・前折損部製作切替溶接,切断・取替・脱着,タイコマフラー,前,エキブレパイプ脱着腐食ボルト切断取替・タイコマフラー脱着・タイコマフラー前側折損部製作切替溶接,0,1,0,エキブレパイプ脱着腐食ボルト取替・脱着・前折損部製作切替溶接,,false,0.95,manual_csv_import,other: エキブレパイプ脱着腐食ボルト取替・脱着・前折損部製作切替溶接,2025-09-16T20:22:06.979Z,
972,22081667-1,1,1,ミラーアーム曲がり直し ミラー取替一式・脱着・・亀裂ステン溶接,曲がり直し・取替・脱着,ミラーアーム,,ミラー取替一式・ミラーアーム脱着・曲がり直し・亀裂ステン溶接,0,1,0,ミラー取替一式・脱着・・亀裂ステン溶接,,false,0.95,manual_csv_import,other: ミラー取替一式・脱着・・亀裂ステン溶接,2025-09-16T20:22:06.979Z,
973,22081668-1,1,1,左腐食ボルト切断 工具箱脱着・取替10本・工具箱ステー右切替加工溶接2本,切断・取替・脱着,腐食ボルト,左,左工具箱脱着・腐食ボルト切断取替10本・工具箱ステー左右切替加工溶接2本,0,1,0,工具箱脱着・取替10本・工具箱ステー右切替加工溶接2本,,false,0.95,manual_csv_import,other: 工具箱脱着・取替10本・工具箱ステー右切替加工溶接2本,2025-09-16T20:22:06.979Z,
974,22081669-1,1,1,左右リベット加工 右反射板取替穴掘り6ミリ止め8本,加工・取替,リベット,左右,左右反射板取替穴掘り6ミリリベット止め加工8本,5000,1,5000,右反射板取替穴掘り6ミリ止め8本,,false,0.95,manual_csv_import,other: 右反射板取替穴掘り6ミリ止め8本,2025-09-16T20:22:06.979Z,
975,22081669-1,1,1,左ナンバー取替 灯ASSY,取替,ナンバー,左,左ナンバー灯ASSY取替,2000,1,2000,灯ASSY,,false,0.95,manual_csv_import,other: 灯ASSY,2025-09-16T20:22:06.979Z,
976,22081670-1,1,1,右コントロールロッド取替,取替,コントロールロッド,右,右コントロールロッド取替,2000,1,2000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.979Z,
977,22081670-1,1,1,左右ショックアブソーバー取替 左右・グリル脱着,取替・脱着,ショックアブソーバー,左右,フロント左右ショックアブソーバー取替・フロントグリル脱着,0,1,0,左右・グリル脱着,,false,0.95,manual_csv_import,other: 左右・グリル脱着,2025-09-16T20:22:06.979Z,
978,22081670-1,3,1,左右ショックアブソーバー取替 マウントブリッジ脱着・エンジンカバー脱着・右,取替・脱着,ショックアブソーバー,左右,マウントブリッジ脱着・エンジンカバー脱着・左右ショックアブソーバー取替,0,1,0,マウントブリッジ脱着・エンジンカバー脱着・右,,false,0.95,manual_csv_import,other: マウントブリッジ脱着・エンジンカバー脱着・右,2025-09-16T20:22:06.979Z,
979,22081670-1,4,1,クッション取替 燃料タンク脱着・ゴム貼替接着・バンド２本,取替・脱着・貼替,クッション,,燃料タンク脱着・クッションゴム貼替接着・バンド２本取替,0,1,0,燃料タンク脱着・ゴム貼替接着・バンド２本,,false,0.95,manual_csv_import,other: 燃料タンク脱着・ゴム貼替接着・バンド２本,2025-09-16T20:22:06.979Z,
980,22081670-1,5,1,右ジャバラパイプ溶接 右下腐食部分,溶接,ジャバラパイプ,右,右ジャバラパイプ下側腐食部分溶接,5000,1,5000,右下腐食部分,,false,0.95,manual_csv_import,other: 右下腐食部分,2025-09-16T20:22:06.979Z,
981,22081670-1,6,1,エキゾーストパイプ溶接 折損,溶接,エキゾーストパイプ,,エキゾーストパイプ折損溶接,8000,1,8000,折損,,false,0.95,manual_csv_import,other: 折損,2025-09-16T20:22:06.979Z,
982,22081670-1,7,1,リヤリベット加工 リヤ反射板取替・止め,加工・取替,リベット,リヤ,リヤ反射板取替加工・リベット止め加工,0,1,0,リヤ反射板取替・止め,,false,0.95,manual_csv_import,other: リヤ反射板取替・止め,2025-09-16T20:22:06.979Z,
983,22081671-1,1,1,上ゲート加工 跳ねげ脱着・ポリオールヒンジ取替,加工・取替・脱着,ゲート,上,跳ね上げゲート脱着・ポリオールヒンジ取替加工,0,1,0,跳ねげ脱着・ポリオールヒンジ取替,,false,0.95,manual_csv_import,other: 跳ねげ脱着・ポリオールヒンジ取替,2025-09-16T20:22:06.979Z,
984,22081671-1,1,1,右ガスダンバー取替,取替,ガスダンバー,右,左右ガスダンバー取替,5000,1,5000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.979Z,
985,22081671-1,3,1,左右ウェザーストリップゴム加工 右取替,加工・取替,ウェザーストリップゴム,左右,左右ウェザーストリップゴム取替加工,24000,1,24000,右取替,,false,0.95,manual_csv_import,other: 右取替,2025-09-16T20:22:06.979Z,
986,22081672-1,1,1,左右ショックアブソーバー取替 マウントブリッジ脱着・エンジンカバー脱着・右,取替・脱着,ショックアブソーバー,左右,マウントブリッジ脱着・エンジンカバー脱着・左右ショックアブソーバー取替,0,1,0,マウントブリッジ脱着・エンジンカバー脱着・右,,false,0.95,manual_csv_import,other: マウントブリッジ脱着・エンジンカバー脱着・右,2025-09-16T20:22:06.979Z,
987,22081673-1,1,1,左右ショックアブソーバー取替 グリル脱着・左右,取替・脱着,ショックアブソーバー,左右,フロントグリル脱着・フロント左右ショックアブソーバー取替,0,1,0,グリル脱着・左右,,false,0.95,manual_csv_import,other: グリル脱着・左右,2025-09-16T20:22:06.979Z,
988,22081673-1,1,1,左右ショックアブソーバー取替 マウントブリッジ脱着・ホースクランプ脱着・右,取替・脱着,ショックアブソーバー,左右,マウントブリッジ脱着・ホースクランプ脱着・左右ショックアブソーバー取替,0,1,0,マウントブリッジ脱着・ホースクランプ脱着・右,,false,0.95,manual_csv_import,other: マウントブリッジ脱着・ホースクランプ脱着・右,2025-09-16T20:22:06.979Z,
989,22081674-1,1,1,フロントバンパー製作 左右ブレ止めステー2本取付加工・10㎜ボルト取替2本・錆止め黒塗装,製作・取替・取付,フロントバンパー,,フロントバンパー左右ブレ止めステー2本製作取付加工・10㎜ボルト取替2本・錆止め黒塗装,0,1,0,左右ブレ止めステー2本取付加工・10㎜ボルト取替2本・錆止め黒塗装,,false,0.95,manual_csv_import,other: 左右ブレ止めステー2本取付加工・10㎜ボルト取替2本・錆止め黒塗装,2025-09-16T20:22:06.979Z,
990,22081675-1,1,1,左ミラーアーム付替 脱着・取替・他ミラーえ,付替・取替・脱着,ミラーアーム,左,左ミラーアーム脱着・取替・他ミラー付替え,0,1,0,脱着・取替・他ミラーえ,,false,0.95,manual_csv_import,other: 脱着・取替・他ミラーえ,2025-09-16T20:22:06.979Z,
991,22081676-1,1,1,中間中間ホース付替 燃料タンク脱着・え・コック2個取替,付替・取替・脱着,中間ホース,中間,燃料タンク中間ホース脱着・付替え・コック2個取替,0,1,0,燃料タンク脱着・え・コック2個取替,,false,0.95,manual_csv_import,other: 燃料タンク脱着・え・コック2個取替,2025-09-16T20:22:06.979Z,
992,22081677-1,1,1,左アーチゴム付替 リヤフェンダー前側・取替・泥除けゴム脱着・穴掘りえ加工,付替・取替・脱着,アーチゴム,左,左リヤフェンダー前側・左アーチゴム取替・泥除けゴム脱着・穴掘り付替え加工,0,1,0,リヤフェンダー前側・取替・泥除けゴム脱着・穴掘りえ加工,,false,0.95,manual_csv_import,other: リヤフェンダー前側・取替・泥除けゴム脱着・穴掘りえ加工,2025-09-16T20:22:06.979Z,
993,22081677-2,1,1,左アーチゴム付替 リヤフェンダー前側・取替・泥除けゴム脱着・穴掘りえ加工,付替・取替・脱着,アーチゴム,左,左リヤフェンダー前側・左アーチゴム取替・泥除けゴム脱着・穴掘り付替え加工,0,1,0,リヤフェンダー前側・取替・泥除けゴム脱着・穴掘りえ加工,,false,0.95,manual_csv_import,other: リヤフェンダー前側・取替・泥除けゴム脱着・穴掘りえ加工,2025-09-16T20:22:06.979Z,
994,22081678-1,1,1,左ドアスケット取替 前煽り,取替,ドアスケット,左,左前煽りドアスケット取替,5500,1,5500,前煽り,,false,0.95,manual_csv_import,other: 前煽り,2025-09-16T20:22:06.979Z,
995,22081679-1,1,1,左ミラーアーム曲がり直し 応急・アンダーステー脱着・応急製作取付,曲がり直し・取付・脱着,ミラーアーム,左,左ミラーアーム応急曲がり直し・アンダーステー脱着・応急製作取付,0,1,0,応急・アンダーステー脱着・応急製作取付,,false,0.95,manual_csv_import,other: 応急・アンダーステー脱着・応急製作取付,2025-09-16T20:22:06.979Z,
996,22081679-1,1,1,出張費,,,,出張費,5000,1,5000,出張費,,false,0.95,manual_csv_import,other: 出張費,2025-09-16T20:22:06.979Z,
997,22081680-1,1,1,タンクバンド切断 燃料1本加工・取替,切断・取替・加工,タンクバンド,,燃料タンクバンド1本切断加工・取替,0,1,0,燃料1本加工・取替,,false,0.95,manual_csv_import,other: 燃料1本加工・取替,2025-09-16T20:22:06.979Z,
998,22081681-1,1,1,左フロントバンパーグリル取外し 左ミラーアーム応急処置加工・応急,取外し・加工,フロントバンパーグリル,左,左ミラーアーム応急処置加工・フロントバンパーグリル応急取外し,0,1,0,左ミラーアーム応急処置加工・応急,,false,0.95,manual_csv_import,other: 左ミラーアーム応急処置加工・応急,2025-09-16T20:22:06.979Z,
999,22081682-1,1,1,左右コーナーパネル調整 左右ドアー建付け・右脱着,調整・脱着,コーナーパネル,左右,左右ドアー建付け調整・右コーナーパネル脱着調整,0,1,0,左右ドアー建付け・右脱着,,false,0.95,manual_csv_import,other: 左右ドアー建付け・右脱着,2025-09-16T20:22:06.979Z,
1000,22081682-1,1,1,左右オートグリスホース製作 右４本脱着ニップル固定板取付2枚,製作・取付・脱着,オートグリスホース,左右,左右オートグリスホース４本脱着ニップル固定板製作取付2枚,9000,1,9000,右４本脱着ニップル固定板取付2枚,,false,0.95,manual_csv_import,other: 右４本脱着ニップル固定板取付2枚,2025-09-16T20:22:06.979Z,
1001,22081682-1,3,1,自重計取替,取替,自重計,,自重計取替,5000,1,5000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.980Z,
1002,22081682-1,4,1,反射板取替 2枚,取替,反射板,,反射板2枚取替,4000,1,4000,2枚,,false,0.95,manual_csv_import,other: 2枚,2025-09-16T20:22:06.980Z,
1003,22081683-1,1,1,竹箒入れ塗装 制作取付溶接・・（材料込み）,塗装・取付・制作,竹箒入れ,,竹箒入れ制作取付溶接・塗装・（材料込み）,0,1,0,制作取付溶接・・（材料込み）,,false,0.95,manual_csv_import,other: 制作取付溶接・・（材料込み）,2025-09-16T20:22:06.980Z,
1004,22081683-2,1,1,竹箒入れ塗装 制作取付溶接・・（材料込み）,塗装・取付・制作,竹箒入れ,,竹箒入れ制作取付溶接・塗装・（材料込み）,0,1,0,制作取付溶接・・（材料込み）,,false,0.95,manual_csv_import,other: 制作取付溶接・・（材料込み）,2025-09-16T20:22:06.980Z,
1005,22081684-1,1,1,フロントフロントリッド取替 グリル,取替,フロントリッド,フロント,フロントリッドグリル取替,3500,1,3500,グリル,,false,0.95,manual_csv_import,other: グリル,2025-09-16T20:22:06.980Z,
1006,22081685-1,1,1,コネクター修理 取り付け分,修理,コネクター,,コネクター取り付け部分修理,5000,1,5000,取り付け分,,false,0.95,manual_csv_import,other: 取り付け分,2025-09-16T20:22:06.980Z,
1007,22081686-1,1,1,左サイドガードASSY切断 左脱着ボルト取替,切断・取替・脱着,サイドガードASSY,左,左サイドガードASSY脱着ボルト切断取替,0,1,0,左脱着ボルト取替,,false,0.95,manual_csv_import,other: 左脱着ボルト取替,2025-09-16T20:22:06.980Z,
1008,22081686-1,1,1,ブラケット2本加工 燃料タンク脱着・タンク掘り取替・バンド２本取替,加工・取替・脱着,ブラケット2本,,燃料タンク脱着・タンクブラケット2本穴掘り加工取替・バンド２本取替,0,1,0,燃料タンク脱着・タンク掘り取替・バンド２本取替,,false,0.95,manual_csv_import,other: 燃料タンク脱着・タンク掘り取替・バンド２本取替,2025-09-16T20:22:06.980Z,
1009,22081687-1,1,1,リヤブラケット塗装 リヤ反射板位置替え取替加工・反射板脱着鈑金,塗装・取替・脱着,ブラケット,リヤ,リヤ反射板位置替え取替加工・反射板ブラケット脱着鈑金塗装,0,1,0,リヤ反射板位置替え取替加工・反射板脱着鈑金,,false,0.95,manual_csv_import,other: リヤ反射板位置替え取替加工・反射板脱着鈑金,2025-09-16T20:22:06.980Z,
1010,22081687-1,1,1,リヤ錆止め塗装 リヤ鋼板全面亀裂カット溶接・溶接,塗装・溶接,錆止め,リヤ,リヤ鋼板全面亀裂カット溶接・溶接部錆止め塗装,0,1,0,リヤ鋼板全面亀裂カット溶接・溶接,,false,0.95,manual_csv_import,other: リヤ鋼板全面亀裂カット溶接・溶接,2025-09-16T20:22:06.980Z,
1011,22081688-1,1,1,左ブラケット取外し 工具箱・,取外し,ブラケット,左,左工具箱・ブラケット取外し,0,1,0,工具箱・,,false,0.95,manual_csv_import,other: 工具箱・,2025-09-16T20:22:06.980Z,
1012,22081689-1,1,1,右サスベローズ取替 キャブ,取替,サスベローズ,右,右キャブサスベローズ取替,3000,1,3000,キャブ,,false,0.95,manual_csv_import,other: キャブ,2025-09-16T20:22:06.980Z,
1013,22081689-1,1,1,右補強材補強 工具箱ステー材取付溶接2ヵ所,補強・取付・溶接,補強材,右,右工具箱ステー補強材取付溶接2ヵ所,7000,1,7000,工具箱ステー材取付溶接2ヵ所,,false,0.95,manual_csv_import,other: 工具箱ステー材取付溶接2ヵ所,2025-09-16T20:22:06.980Z,
1014,22081690-1,1,1,タンクバンド取替 燃料2本,取替,タンクバンド,,燃料タンクバンド2本取替,4000,1,4000,燃料2本,,false,0.95,manual_csv_import,other: 燃料2本,2025-09-16T20:22:06.980Z,
1015,22081691-1,1,1,左ブラケット取替 後ろスケット・脱着,取替・脱着,ブラケット,左,左後ろスケット取替・ブラケット脱着,0,1,0,後ろスケット・脱着,,false,0.95,manual_csv_import,other: 後ろスケット・脱着,2025-09-16T20:22:06.980Z,
1016,22081691-1,1,1,左スケット取替 前,取替,スケット,左,左前スケット取替,5000,1,5000,前,,false,0.95,manual_csv_import,other: 前,2025-09-16T20:22:06.980Z,
1017,22081692-1,1,1,外ボルト折れ込み取外し 躍場縞鋼板全面脱着・加工・全面タップ掛け,取外し・脱着・加工,ボルト折れ込み,外,躍場縞鋼板全面脱着・ボルト折れ込み取外し加工・全面タップ掛け,0,1,0,躍場縞鋼板全面脱着・加工・全面タップ掛け,,false,0.95,manual_csv_import,other: 躍場縞鋼板全面脱着・加工・全面タップ掛け,2025-09-16T20:22:06.980Z,
1018,22081693-1,1,1,左右フロントショックアブソーバー取替,取替,フロントショックアブソーバー,左右,左右フロントショックアブソーバー取替,6000,1,6000,,,false,0.95,manual_csv_import,,2025-09-16T20:22:06.980Z,
1019,22081693-1,1,1,左右ショックアブソーバー取替 右リヤ,取替,ショックアブソーバー,左右,左右リヤショックアブソーバー取替,18000,1,18000,右リヤ,,false,0.95,manual_csv_import,other: 右リヤ,2025-09-16T20:22:06.980Z,
1020,22081693-1,3,1,外ボルト折れ込み取外し 躍場縞鋼板全面脱着・加工・全面タップ掛け,取外し・脱着・加工,ボルト折れ込み,外,躍場縞鋼板全面脱着・ボルト折れ込み取外し加工・全面タップ掛け,0,1,0,躍場縞鋼板全面脱着・加工・全面タップ掛け,,false,0.95,manual_csv_import,other: 躍場縞鋼板全面脱着・加工・全面タップ掛け,2025-09-16T20:22:06.980Z,
